%DataLog%
DataLogVersion : 1.1
Software : Haltech NSP
SoftwareVersion : 999.999.999.999
DownloadDateTime : 20221014 12:26:13
Channel : RPM
ID : 384
Type : EngineSpeed
DisplayMaxMin : 20000,0
Channel : Throttle Position
ID : 225
Type : Percentage
DisplayMaxMin : 1000,0
Channel : Manifold Pressure
ID : 224
Type : Pressure
DisplayMaxMin : 2513,13
Channel : Coolant Temperature
ID : 229
Type : Temperature
DisplayMaxMin : 4731,2331
Channel : Intake Air Temperature
ID : 228
Type : Temperature
DisplayMaxMin : 4731,2331
Channel : Battery Voltage 
ID : 387
Type : BatteryVoltage
DisplayMaxMin : 18000,6500
Channel : Wideband O2 Overall
ID : 8018
Type : AFR
DisplayMaxMin : 1361,-110
Channel : Target Lambda
ID : 132
Type : AFR
DisplayMaxMin : 1361,476
Channel : Base Ignition Angle
ID : 129
Type : Angle
DisplayMaxMin : 600,-600
Channel : Throttle Position - Cable
ID : 52
Type : Percentage
DisplayMaxMin : 1000,0
Log Source : 8
Log Number : 293
Log Number : 294
Log Number : 295
Log Number : 296
Log Number : 297
Log : 19800101 01:01:01
01:01:03.851,693,36,514,3361,2949,12430,960,952,169,36
01:01:03.901,766,36,519,3361,2949,12408,954,951,176,36
01:01:03.951,726,36,523,3361,2949,12408,952,951,172,36
01:01:04.001,742,36,525,3361,2949,12425,954,951,174,36
01:01:04.051,770,35,521,3361,2949,12425,962,951,177,35
01:01:04.101,784,36,510,3361,2949,12487,957,952,178,36
01:01:04.151,701,35,499,3361,2949,12487,955,953,170,35
01:01:04.201,734,35,493,3361,2949,12443,962,954,173,35
01:01:04.251,799,36,498,3361,2949,12443,967,953,179,36
01:01:04.302,795,36,503,3361,2949,12491,968,953,179,36
01:01:04.356,792,36,499,3361,2949,12531,964,953,179,36
01:01:04.406,779,36,487,3361,2949,12531,970,954,177,36
01:01:04.456,714,36,478,3361,2949,12474,964,955,171,36
01:01:04.506,735,35,478,3361,2949,12474,964,955,173,35
01:01:04.556,795,36,486,3361,2949,12491,967,954,179,36
01:01:04.606,828,36,494,3362,2949,12491,962,954,182,36
01:01:04.656,830,36,495,3362,2949,12491,964,954,183,36
01:01:04.706,798,36,485,3362,2949,12566,959,954,179,36
01:01:04.756,752,35,473,3362,2949,12566,961,955,175,35
01:01:04.806,759,35,468,3362,2949,12526,960,956,175,35
01:01:04.856,761,35,474,3362,2949,12526,967,955,176,35
01:01:04.906,781,35,483,3362,2949,12513,955,955,178,35
01:01:04.956,799,36,489,3362,2949,12518,963,954,179,36
01:01:05.006,718,35,489,3362,2949,12518,957,954,171,35
01:01:05.056,740,35,484,3362,2949,12518,956,954,174,35
01:01:05.106,752,35,483,3362,2949,12491,960,955,175,35
01:01:05.156,756,36,490,3362,2949,12491,952,954,175,36
01:01:05.206,725,36,499,3362,2949,12474,954,953,172,36
01:01:05.256,782,35,503,3362,2949,12474,945,953,178,35
01:01:05.306,761,35,503,3362,2949,12487,953,953,176,35
01:01:05.356,758,36,498,3362,2949,12487,948,953,175,36
01:01:05.406,685,36,490,3362,2949,12478,946,954,168,36
01:01:05.457,767,36,490,3362,2949,12478,943,954,176,36
01:01:05.507,807,36,498,3362,2949,12465,937,953,180,36
01:01:05.561,784,35,501,3362,2949,12513,943,953,178,35
01:01:05.611,802,36,493,3362,2949,12513,944,954,180,36
01:01:05.661,768,36,482,3362,2949,12513,939,955,176,36
01:01:05.711,715,36,476,3362,2949,12513,948,955,171,36
01:01:05.761,724,36,477,3362,2949,12513,941,955,172,36
01:01:05.811,751,36,486,3362,2949,12465,940,954,175,36
01:01:05.861,824,36,497,3362,2949,12465,939,953,182,36
01:01:05.911,839,36,500,3362,2949,12526,945,953,183,36
01:01:05.961,777,35,490,3362,2949,12526,942,954,177,35
01:01:06.011,752,36,476,3362,2949,12548,934,955,175,36
01:01:06.061,745,36,473,3362,2949,12548,935,955,174,36
01:01:06.111,743,35,479,3362,2949,12474,943,955,174,35
01:01:06.162,785,36,490,3362,2949,12474,936,954,178,36
01:01:06.216,827,36,497,3362,2949,12513,946,953,182,36
01:01:06.266,751,36,492,3362,2949,12531,949,954,175,36
01:01:06.316,719,36,480,3362,2949,12531,955,955,171,36
01:01:06.366,743,36,477,3362,2949,12469,951,955,174,36
01:01:06.416,766,36,485,3363,2949,12469,951,954,176,36
01:01:06.466,798,36,495,3363,2949,12531,949,954,179,36
01:01:06.516,853,36,499,3363,2949,12531,954,953,185,36
01:01:06.566,773,36,493,3363,2949,12553,948,954,177,36
01:01:06.617,775,36,480,3363,2949,12553,945,955,177,36
01:01:06.671,755,36,470,3363,2949,12504,946,956,175,36
01:01:06.721,773,35,476,3363,2949,12504,944,955,177,35
01:01:06.771,766,35,486,3363,2949,12518,940,954,176,35
01:01:06.821,815,35,491,3363,2949,12518,939,954,181,35
01:01:06.871,771,35,491,3363,2949,12548,943,954,177,35
01:01:06.921,720,35,484,3363,2949,12548,937,954,172,35
01:01:06.972,649,36,478,3363,2950,12443,940,955,164,36
01:01:07.026,755,36,488,3363,2950,12443,943,954,175,36
01:01:07.076,782,36,504,3363,2950,12474,944,953,178,36
01:01:07.127,786,36,512,3363,2950,12474,941,952,178,36
01:01:07.177,813,36,509,3363,2950,12553,940,952,181,36
01:01:07.231,754,36,496,3363,2950,12553,940,953,175,36
01:01:07.281,675,35,482,3363,2950,12487,940,955,167,35
01:01:07.331,698,35,480,3363,2950,12487,938,955,169,35
01:01:07.381,775,36,492,3363,2950,12460,936,954,177,36
01:01:07.431,805,36,505,3363,2950,12460,942,953,180,36
01:01:07.481,812,35,505,3363,2950,12531,940,953,181,35
01:01:07.532,754,35,495,3363,2950,12531,940,953,175,35
01:01:07.582,702,36,484,3363,2950,12474,950,954,170,36
01:01:07.636,717,36,483,3363,2950,12474,946,955,171,36
01:01:07.687,745,35,493,3363,2950,12469,944,954,174,35
01:01:07.741,771,35,506,3363,2950,12469,946,953,177,35
01:01:07.792,807,35,508,3363,2950,12491,948,952,180,35
01:01:07.847,721,35,499,3363,2950,12491,955,953,172,35
01:01:07.901,713,35,490,3363,2950,12478,956,954,171,35
01:01:07.951,733,36,490,3363,2950,12478,955,954,173,36
01:01:08.001,748,36,497,3363,2950,12443,951,953,174,36
01:01:08.051,742,36,507,3363,2950,12443,953,953,174,36
01:01:08.102,830,35,511,3363,2950,12500,961,952,183,35
01:01:08.157,749,35,504,3363,2950,12500,956,953,174,35
01:01:08.211,746,35,488,3363,2950,12518,958,954,174,35
01:01:08.262,732,35,481,3363,2950,12518,963,955,173,35
01:01:08.312,762,36,486,3363,2950,12460,960,954,176,36
01:01:08.366,777,36,497,3363,2950,12460,961,953,177,36
01:01:08.417,840,36,504,3363,2950,12504,956,953,184,36
01:01:08.467,763,36,500,3363,2950,12504,965,953,176,36
01:01:08.517,742,36,487,3363,2950,12522,964,954,174,36
01:01:08.571,707,36,476,3363,2950,12522,966,955,170,36
01:01:08.621,749,36,483,3363,2950,12456,969,955,174,36
01:01:08.672,792,36,496,3363,2950,12456,970,953,179,36
01:01:08.727,860,36,502,3364,2950,12500,965,953,186,36
01:01:08.781,796,36,498,3364,2950,12566,971,953,179,36
01:01:08.832,754,35,482,3364,2950,12566,967,955,175,35
01:01:08.886,754,36,470,3364,2950,12482,966,956,175,36
01:01:08.936,757,36,475,3364,2950,12482,968,955,175,36
01:01:08.986,777,35,488,3364,2950,12504,965,954,177,35
01:01:09.036,840,35,495,3364,2950,12504,964,954,184,35
01:01:09.087,775,35,492,3364,2950,12562,964,954,177,35
01:01:09.137,782,35,483,3364,2950,12562,962,955,178,35
01:01:09.192,752,35,472,3364,2950,12500,966,955,175,35
01:01:09.242,775,36,476,3364,2950,12500,966,955,177,36
01:01:09.296,778,36,487,3364,2950,12513,966,954,177,36
01:01:09.346,834,36,494,3364,2950,12513,960,954,183,36
01:01:09.397,759,36,492,3364,2950,12562,968,954,175,36
01:01:09.451,748,36,483,3364,2950,12562,958,955,174,36
01:01:09.501,735,36,475,3364,2950,12478,954,955,173,36
01:01:09.552,782,36,482,3364,2950,12478,956,955,178,36
01:01:09.607,770,36,493,3364,2950,12509,957,954,177,36
01:01:09.662,853,36,498,3364,2950,12509,954,953,185,36
01:01:09.717,773,36,492,3364,2950,12575,951,954,177,36
01:01:09.767,768,35,480,3364,2950,12575,954,955,176,35
01:01:09.822,771,36,471,3364,2950,12531,948,956,177,36
01:01:09.877,778,35,476,3364,2950,12531,947,955,177,35
01:01:09.927,838,36,485,3364,2950,12531,944,954,183,36
01:01:09.982,863,35,489,3364,2950,12531,950,954,186,35
01:01:10.032,781,35,480,3364,2950,12610,947,955,178,35
01:01:10.087,721,36,466,3364,2950,12610,950,956,172,36
01:01:10.137,711,36,465,3364,2950,12526,946,956,171,36
01:01:10.191,721,35,476,3364,2950,12478,944,955,172,35
01:01:10.241,790,36,492,3364,2950,12478,946,954,179,36
01:01:10.292,819,36,501,3364,2950,12535,946,953,181,36
01:01:10.342,740,35,497,3364,2950,12535,945,953,174,35
01:01:10.392,689,35,487,3364,2950,12535,949,954,168,35
01:01:10.442,696,36,485,3364,2950,12469,946,954,169,36
01:01:10.492,751,36,497,3364,2950,12469,950,953,175,36
01:01:10.542,785,36,510,3364,2950,12460,945,952,178,36
01:01:10.592,802,36,517,3365,2950,12460,948,952,180,36
01:01:10.642,803,36,510,3365,2950,12531,950,952,180,36
01:01:10.696,700,36,494,3365,2950,12491,948,953,170,36
01:01:10.747,661,36,480,3365,2950,12491,952,955,166,36
01:01:10.802,698,36,485,3365,2950,12438,951,954,169,36
01:01:10.856,776,36,506,3365,2950,12438,954,953,177,36
01:01:10.907,719,36,517,3365,2950,12474,951,952,171,36
01:01:10.957,764,36,515,3365,2950,12474,948,952,176,36
01:01:11.011,708,36,504,3365,2950,12465,953,953,170,36
01:01:11.062,682,36,496,3365,2950,12465,956,953,168,36
01:01:11.117,707,36,499,3365,2950,12438,956,953,170,36
01:01:11.171,792,36,512,3365,2950,12438,956,952,179,36
01:01:11.222,764,36,515,3365,2950,12491,957,952,176,36
01:01:11.272,782,35,505,3365,2950,12491,960,953,178,35
01:01:11.327,733,35,493,3365,2950,12482,970,954,173,35
01:01:11.377,718,35,487,3365,2950,12482,975,954,171,35
01:01:11.431,729,35,490,3365,2950,12438,973,954,172,35
01:01:11.481,745,35,499,3365,2950,12438,979,953,174,35
01:01:11.532,773,36,507,3365,2950,12491,974,953,177,36
01:01:11.587,785,36,502,3365,2950,12491,967,953,178,36
01:01:11.637,729,36,491,3365,2950,12504,960,954,172,36
01:01:11.687,744,36,486,3365,2950,12504,955,954,174,36
01:01:11.737,768,36,487,3365,2950,12465,955,954,176,36
01:01:11.787,773,35,493,3365,2950,12465,956,954,177,35
01:01:11.837,788,35,496,3365,2950,12509,956,953,178,35
01:01:11.892,792,36,492,3365,2950,12509,956,954,179,36
01:01:11.946,709,35,484,3365,2950,12518,959,954,170,35
01:01:11.996,729,35,478,3365,2950,12518,949,955,172,35
01:01:12.047,738,36,481,3365,2950,12474,946,955,173,36
01:01:12.097,784,36,491,3365,2950,12474,946,954,178,36
01:01:12.152,732,36,498,3365,2950,12474,950,953,173,36
01:01:12.202,777,36,498,3365,2950,12474,950,953,177,36
01:01:12.252,761,36,495,3365,2950,12496,949,954,176,36
01:01:12.302,779,36,490,3365,2950,12496,941,954,177,36
01:01:12.352,738,36,487,3365,2950,12482,934,954,173,36
01:01:12.407,802,36,488,3365,2950,12482,944,954,180,36
01:01:12.457,798,36,492,3365,2950,12504,948,954,179,36
01:01:12.511,771,36,488,3366,2950,12504,947,954,177,36
01:01:12.562,755,36,482,3366,2950,12513,950,955,175,36
01:01:12.616,710,36,478,3366,2950,12482,944,955,171,36
01:01:12.666,755,36,477,3366,2950,12482,940,955,175,36
01:01:12.717,808,36,485,3366,2950,12504,935,954,180,36
01:01:12.772,814,36,494,3366,2950,12504,942,954,181,36
01:01:12.822,753,35,490,3366,2950,12513,941,954,175,35
01:01:12.873,752,36,480,3366,2950,12513,938,955,175,36
01:01:12.923,735,36,477,3366,2950,12482,940,955,173,36
01:01:12.973,690,36,482,3366,2950,12482,941,955,169,36
01:01:13.023,696,36,494,3366,2950,12430,943,954,169,36
01:01:13.073,756,36,507,3366,2950,12430,943,953,175,36
01:01:13.123,740,36,510,3366,2950,12487,947,952,174,36
01:01:13.173,762,36,504,3366,2950,12487,946,953,176,36
01:01:13.223,688,36,497,3366,2950,12456,939,953,168,36
01:01:13.273,649,36,494,3366,2950,12456,939,954,164,36
01:01:13.323,720,36,502,3366,2950,12412,935,953,172,36
01:01:13.373,763,36,514,3366,2950,12412,947,952,176,36
01:01:13.423,794,36,519,3366,2950,12482,962,951,179,36
01:01:13.473,729,36,515,3366,2950,12482,960,952,172,36
01:01:13.523,764,36,503,3366,2950,12500,954,953,176,36
01:01:13.573,681,36,495,3366,2950,12500,955,954,168,36
01:01:13.623,685,36,491,3366,2950,12408,948,954,168,36
01:01:13.673,716,35,498,3366,2950,12408,949,953,171,35
01:01:13.723,712,35,514,3366,2951,12438,949,952,171,35
01:01:13.773,782,36,525,3366,2951,12438,948,951,178,36
01:01:13.823,803,36,521,3366,2951,12487,949,951,180,36
01:01:13.873,721,36,506,3366,2951,12487,946,953,172,36
01:01:13.923,697,36,495,3366,2951,12487,934,954,169,36
01:01:13.973,730,36,495,3366,2951,12434,928,954,173,36
01:01:14.023,816,36,507,3366,2951,12434,939,953,181,36
01:01:14.073,830,35,511,3366,2951,12482,947,952,183,35
01:01:14.123,790,35,501,3366,2951,12482,949,953,179,35
01:01:14.173,763,36,486,3366,2951,12522,963,954,176,36
01:01:14.224,757,36,476,3366,2951,12522,965,955,175,36
01:01:14.274,711,36,475,3366,2951,12487,964,955,171,36
01:01:14.324,774,36,481,3366,2951,12487,972,955,177,36
01:01:14.374,782,36,492,3366,2951,12487,981,954,178,36
01:01:14.424,742,35,494,3366,2951,12487,981,954,174,35
01:01:14.474,779,36,488,3366,2951,12482,977,954,177,36
01:01:14.524,712,36,484,3366,2951,12482,965,954,171,36
01:01:14.574,706,36,486,3366,2951,12465,965,954,170,36
01:01:14.624,745,36,492,3366,2951,12465,957,954,174,36
01:01:14.674,738,36,499,3366,2951,12447,962,953,173,36
01:01:14.724,754,36,506,3366,2951,12447,959,953,175,36
01:01:14.774,809,36,505,3366,2951,12474,964,953,180,36
01:01:14.824,745,36,498,3367,2951,12474,958,953,174,36
01:01:14.874,728,36,489,3367,2951,12482,948,954,172,36
01:01:14.924,685,36,485,3367,2951,12482,944,954,168,36
01:01:14.974,760,36,493,3367,2951,12434,945,954,176,36
01:01:15.024,768,36,505,3367,2951,12434,944,953,176,36
01:01:15.074,781,35,511,3367,2951,12465,944,952,178,35
01:01:15.124,796,36,509,3367,2951,12465,931,952,179,36
01:01:15.174,779,36,497,3367,2951,12522,931,953,177,36
01:01:15.224,714,35,486,3367,2951,12522,930,954,171,35
01:01:15.274,730,35,481,3367,2951,12465,928,955,173,35
01:01:15.324,802,36,487,3367,2951,12465,931,954,180,36
01:01:15.374,828,36,494,3367,2951,12500,946,954,182,35
01:01:15.424,840,36,491,3367,2951,12500,942,954,184,36
01:01:15.474,805,36,479,3367,2951,12570,945,955,180,36
01:01:15.524,745,36,470,3367,2951,12570,951,956,174,35
01:01:15.574,751,35,467,3367,2951,12509,946,956,175,35
01:01:15.624,786,35,472,3367,2951,12509,946,956,178,35
01:01:15.674,824,35,481,3367,2951,12522,954,955,182,35
01:01:15.724,835,35,486,3367,2951,12522,951,954,183,35
01:01:15.774,785,35,479,3367,2951,12584,947,955,178,36
01:01:15.824,750,36,469,3367,2951,12584,944,956,175,36
01:01:15.874,761,36,469,3367,2951,12504,938,956,176,36
01:01:15.924,757,36,476,3367,2951,12504,943,955,175,36
01:01:15.974,812,36,486,3367,2951,12513,943,954,181,36
01:01:16.024,838,36,492,3367,2951,12513,942,954,183,36
01:01:16.074,761,35,486,3367,2951,12566,949,954,176,35
01:01:16.125,724,35,475,3367,2951,12566,944,955,172,35
01:01:16.175,733,35,473,3367,2951,12469,946,955,173,35
01:01:16.225,767,35,484,3367,2951,12469,947,955,176,35
01:01:16.275,757,35,497,3367,2951,12478,953,954,175,35
01:01:16.325,830,36,504,3367,2951,12478,950,953,183,36
01:01:16.375,786,36,501,3367,2951,12535,948,953,178,36
01:01:16.425,759,35,489,3367,2951,12535,948,954,175,35
01:01:16.475,720,36,479,3367,2951,12513,946,955,172,36
01:01:16.525,782,36,482,3367,2951,12513,942,955,178,36
01:01:16.575,800,36,492,3367,2951,12500,939,954,180,36
01:01:16.625,799,36,495,3367,2951,12500,947,953,179,36
01:01:16.675,808,36,492,3367,2951,12570,944,954,180,36
01:01:16.725,789,36,481,3368,2951,12570,948,955,178,36
01:01:16.775,708,35,471,3368,2951,12535,948,955,170,35
01:01:16.825,758,35,471,3368,2951,12535,946,956,175,35
01:01:16.875,814,35,482,3368,2951,12500,944,955,181,36
01:01:16.925,832,35,492,3368,2951,12500,944,954,183,35
01:01:16.975,838,35,490,3368,2951,12584,953,954,183,36
01:01:17.025,788,36,480,3368,2951,12584,953,955,178,35
01:01:17.075,706,35,468,3368,2951,12557,959,956,170,36
01:01:17.125,729,36,466,3368,2951,12557,955,956,172,36
01:01:17.175,762,36,476,3368,2951,12482,954,955,176,35
01:01:17.225,803,36,490,3368,2951,12482,951,954,180,36
01:01:17.275,814,36,495,3368,2951,12535,962,953,181,36
01:01:17.325,741,35,491,3368,2951,12535,960,954,174,36
01:01:17.375,692,36,483,3368,2951,12500,961,955,169,36
01:01:17.425,708,36,483,3368,2951,12500,957,955,170,36
01:01:17.475,754,35,495,3368,2951,12447,963,954,175,35
01:01:17.525,773,35,508,3368,2951,12447,960,953,177,35
01:01:17.575,847,35,511,3368,2951,12531,951,952,184,36
01:01:17.625,791,35,501,3368,2951,12531,948,953,179,35
01:01:17.675,779,35,485,3368,2951,12553,949,954,177,35
01:01:17.725,761,35,473,3368,2951,12553,948,955,176,36
01:01:17.775,789,35,474,3368,2951,12504,951,955,178,36
01:01:17.825,795,36,484,3368,2951,12504,957,955,179,36
01:01:17.875,853,35,488,3368,2951,12575,953,954,185,35
01:01:17.925,798,35,481,3368,2951,12575,955,955,179,35
01:01:17.975,754,35,470,3368,2951,12575,953,955,175,35
01:01:18.025,727,35,461,3368,2951,12575,955,956,172,35
01:01:18.075,761,36,468,3368,2951,12496,953,956,176,36
01:01:18.125,783,36,483,3368,2951,12496,957,955,178,35
01:01:18.175,782,36,491,3368,2951,12531,956,954,178,36
01:01:18.225,792,36,491,3368,2951,12531,956,954,179,36
01:01:18.275,738,36,486,3368,2951,12531,961,954,173,35
01:01:18.325,661,36,479,3368,2951,12531,962,955,166,36
01:01:18.375,693,35,485,3368,2951,12452,957,954,169,36
01:01:18.425,732,36,500,3368,2951,12452,959,953,173,36
01:01:18.475,802,36,512,3368,2951,12491,956,952,180,36
01:01:18.525,839,35,512,3368,2951,12491,957,952,183,35
01:01:18.575,756,36,501,3368,2951,12531,952,953,175,36
01:01:18.625,689,36,487,3368,2951,12531,951,954,168,36
01:01:18.675,676,36,484,3368,2951,12434,944,955,167,36
01:01:18.725,730,36,496,3369,2951,12434,947,954,173,36
01:01:18.775,772,36,516,3369,2951,12465,947,952,177,36
01:01:18.825,802,36,528,3369,2951,12465,940,951,180,36
01:01:18.875,790,36,521,3369,2951,12548,943,951,179,36
01:01:18.925,700,36,500,3369,2951,12548,941,953,170,36
01:01:18.975,650,36,485,3369,2951,12434,937,954,165,36
01:01:19.025,686,36,490,3369,2951,12434,940,954,168,36
01:01:19.075,745,35,509,3369,2951,12443,934,953,174,36
01:01:19.125,783,36,520,3369,2951,12443,942,951,178,36
01:01:19.175,810,36,516,3369,2951,12509,961,951,181,35
01:01:19.225,735,35,503,3369,2951,12509,964,953,173,35
01:01:19.275,679,36,492,3369,2951,12443,966,954,167,36
01:01:19.325,704,36,493,3369,2951,12443,971,954,170,36
01:01:19.375,725,36,504,3369,2951,12430,977,953,172,36
01:01:19.425,764,36,516,3369,2951,12430,970,952,176,36
01:01:19.475,798,35,521,3369,2951,12496,976,951,179,35
01:01:19.525,796,36,513,3369,2951,12496,976,952,179,36
01:01:19.575,765,36,498,3369,2951,12513,973,953,176,36
01:01:19.625,711,36,483,3369,2951,12513,976,954,171,36
01:01:19.676,765,36,481,3369,2951,12487,972,955,176,36
01:01:19.726,807,36,490,3369,2951,12487,976,954,180,36
01:01:19.776,781,36,493,3369,2951,12522,975,954,178,36
01:01:19.826,819,36,487,3369,2951,12522,982,954,181,36
01:01:19.876,794,36,479,3369,2952,12522,975,955,179,36
01:01:19.926,731,36,474,3369,2952,12522,964,955,173,36
01:01:19.976,739,36,474,3369,2952,12491,970,955,173,36
01:01:20.026,761,36,482,3369,2952,12491,971,955,176,36
01:01:20.076,756,36,491,3369,2952,12482,965,954,175,36
01:01:20.126,785,36,496,3369,2952,12482,965,953,178,35
01:01:20.176,711,35,494,3369,2952,12474,960,954,171,35
01:01:20.226,742,35,490,3369,2952,12474,954,954,174,35
01:01:20.276,748,36,489,3369,2952,12465,953,954,174,35
01:01:20.326,776,36,494,3369,2952,12465,952,954,177,35
01:01:20.376,752,36,500,3369,2952,12491,951,953,175,36
01:01:20.426,807,36,502,3369,2952,12491,955,953,180,36
01:01:20.476,757,36,498,3369,2952,12504,958,953,175,36
01:01:20.526,735,35,489,3369,2952,12504,953,954,173,35
01:01:20.576,675,35,485,3369,2952,12443,957,954,167,35
01:01:20.626,727,36,491,3369,2952,12443,955,954,172,35
01:01:20.676,741,36,503,3369,2952,12469,951,953,174,36
01:01:20.726,779,36,509,3369,2952,12469,947,952,177,36
01:01:20.776,809,36,509,3369,2952,12526,953,952,180,35
01:01:20.826,788,36,502,3369,2952,12526,952,953,178,36
01:01:20.876,738,36,492,3369,2952,12491,952,954,173,36
01:01:20.926,745,36,486,3369,2952,12491,954,954,174,36
01:01:20.976,764,36,489,3370,2952,12491,955,954,176,36
01:01:21.026,809,36,495,3370,2952,12491,957,954,180,36
01:01:21.076,831,36,495,3370,2951,12491,957,953,183,36
01:01:21.126,762,35,486,3370,2951,12548,966,954,176,35
01:01:21.176,747,35,477,3370,2952,12548,956,955,174,35
01:01:21.226,759,35,475,3370,2952,12509,960,955,175,35
01:01:21.276,758,35,481,3370,2952,12509,968,955,175,35
01:01:21.326,830,35,488,3370,2952,12513,965,954,183,35
01:01:21.376,863,36,489,3370,2952,12513,961,954,186,36
01:01:21.426,794,36,479,3370,2952,12597,967,955,179,36
01:01:21.476,771,36,467,3370,2952,12597,967,956,177,36
01:01:21.526,773,36,462,3370,2952,12562,968,956,177,36
01:01:21.576,773,36,468,3370,2952,12562,971,956,177,36
01:01:21.626,800,36,476,3370,2952,12553,973,955,180,36
01:01:21.676,838,36,481,3370,2952,12553,965,955,183,35
01:01:21.726,762,36,478,3370,2952,12579,969,955,176,36
01:01:21.776,761,36,469,3370,2952,12579,959,956,176,36
01:01:21.826,773,36,468,3370,2952,12553,957,956,177,36
01:01:21.876,771,36,475,3370,2952,12553,963,955,177,36
01:01:21.926,762,35,485,3370,2952,12526,964,954,176,35
